X,Y,OBJECTID,LATITUDE,LONGITUDE,Count_,Name,HAB_ID,Location,SAMPLE_DATE,SAMPLE_DEPTH,PROOF_DATE
-80.232457342858041,25.395095363387359,17481,25.3951,-80.23246,0,Karenia brevis,HABW160222-003,Caesar Creek (Biscayne Bay),2016-02-18T00:00:00.000Z,0.5,2016-04-14T00:00:00.000Z
-80.177627356154858,25.494645336076108,17482,25.49465,-80.17763,0,Karenia brevis,HABW160222-004,Sands Cut (Biscayne Bay),2016-02-18T00:00:00.000Z,0.5,2016-04-14T00:00:00.000Z
-80.174757356501388,25.521415329618655,17483,25.52142,-80.17476,0,Karenia brevis,HABW160222-005,Lewis Cut (Biscayne Bay),2016-02-18T00:00:00.000Z,0.5,2016-04-14T00:00:00.000Z
-82.763402524086132,28.284338706852452,17484,28.284344,-82.763406,0,Karenia brevis,HABW160222-008,"Durney Key; NW of",2016-02-18T00:00:00.000Z,0.5,2016-04-14T00:00:00.000Z
-82.770579521522137,28.285222706987138,17485,28.285228,-82.770583,0,Karenia brevis,HABW160222-009,"Durney Key; 1.1 mi NW of",2016-02-18T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-84.426162987514189,29.924494368330706,17486,29.9245,-84.426167,0,Karenia brevis,HABW160223-001,"Alligator Harbor Boat Ramp; W of",2016-02-18T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.577896607262005,27.331594932353802,17487,27.3316,-82.5779,8000,Karenia brevis,HABW160219-025,Bay Dock (Sarasota Bay),2016-02-19T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.579376606845415,27.33374493184111,17488,27.33375,-82.57938,36000,Karenia brevis,HABW160219-026,New Pass Dock (Sarasota Bay),2016-02-19T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-81.794089872446506,25.989499246437852,17489,25.989504,-81.794093,0,Karenia brevis,HABW160222-001,"Sea Oat Island; 2.9 mi W of",2016-02-19T00:00:00.000Z,0.5,2016-04-13T00:00:00.000Z
-81.75214688504397,25.995029243338042,17490,25.995034,-81.75215,0,Karenia brevis,HABW160222-002,"Keewaydin Island; E shore (south tip)",2016-02-19T00:00:00.000Z,0.5,2016-04-13T00:00:00.000Z
-82.477647620130682,27.851360804228015,17491,27.851366,-82.477651,0,Karenia brevis,HABW160222-006,"Tampa Point Boulevard; N of (Hillsborough Bay)",2016-02-19T00:00:00.000Z,0.5,2018-03-28T00:00:00.000Z
-81.390663847228694,30.397491170124749,17492,30.397497,-81.390667,0,Karenia brevis,HABW160223-042,"Mayport Jetty; E of",2016-02-20T00:00:00.000Z,0.3,2016-04-11T00:00:00.000Z
-81.557940798167877,30.38741117624733,17493,30.387417,-81.557944,0,Karenia brevis,HABW160223-043,"Dames Point Bridge; NE end of (St. John's River)",2016-02-20T00:00:00.000Z,0.3,2016-04-11T00:00:00.000Z
-82.155763749259037,26.661862086921815,17494,26.661867,-82.155767,0,Karenia brevis,HABW160223-046,Pineland Marina Boat Dock (Gasparilla Sound),2016-02-20T00:00:00.000Z,0.5,2016-04-19T00:00:00.000Z
-82.273479711725443,26.808228053367561,17495,26.808233,-82.273483,667,Karenia brevis,HABW160223-047,"Boca Grande Fishing Pier; N of (Gasparilla Sound)",2016-02-20T00:00:00.000Z,0.5,2016-04-19T00:00:00.000Z
-81.885396834305268,26.401595145074396,17496,26.4016,-81.8854,0,Karenia brevis,HABW160225-013,Big Carlos Pass,2016-02-20T00:00:00.000Z,0.5,2016-04-15T00:00:00.000Z
-81.566663968684395,24.78332854588168,17497,24.783333,-81.566667,2000,Karenia brevis,HABW160223-039,"Sawyer Key; 1.7 mi N of",2016-02-21T00:00:00.000Z,0.5,2018-05-08T00:00:00.000Z
-81.456314004698172,24.600578590408087,17498,24.600583,-81.456317,0,Karenia brevis,HABW160223-040,"Lois Key; 1.3 mi SE of",2016-02-21T00:00:00.000Z,0.5,2018-05-08T00:00:00.000Z
-80.634997146810392,28.150494685458234,17499,28.1505,-80.635,0,Karenia brevis,HABW160223-045,"Tropic; SW of (Indian River)",2016-02-21T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.585063608245534,27.256311950823289,17500,27.256317,-82.585067,9667,Karenia brevis,HABW160223-048,"Siesta Beach; 1.9 mi E of",2016-02-21T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.617746600002633,27.226177959482762,17501,27.226183,-82.61775,5333,Karenia brevis,HABW160223-049,"Siesta Beach; 5.1 mi E of",2016-02-21T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.666663588044827,27.138111981530677,17502,27.138117,-82.666667,18667,Karenia brevis,HABW160223-050,"Casey Key; 11 mi E of",2016-02-21T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.824296516249518,27.960344786494865,17503,27.96035,-82.8243,0,Karenia brevis,HABW160222-010,Clearwater Pass,2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.83129651952342,27.822394820130679,17504,27.8224,-82.8313,1667,Karenia brevis,HABW160222-011,Redington Pier,2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.739096552322152,27.613294868746486,17505,27.6133,-82.7391,8333,Karenia brevis,HABW160222-012,"Mullet Key; Gulf Pier",2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.650796578706093,27.60549486840933,17506,27.6055,-82.6508,49000,Karenia brevis,HABW160222-013,"Skyway Fishing Pier; South (Lower Tampa Bay)",2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.614816589294918,27.585114872504601,17507,27.58512,-82.61482,2667,Karenia brevis,HABW160222-014,Fletcher Point (Lower Tampa Bay),2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.652196580618522,27.495894894991185,17508,27.4959,-82.6522,0,Karenia brevis,HABW160222-015,Palma Sola Bay Bridge,2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.687976572708081,27.446014907438446,17509,27.44602,-82.68798,2333,Karenia brevis,HABW160222-016,Longboat Pass Boat Ramp (Sarasota Bay),2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-82.740196554658922,27.538494886393508,17510,27.5385,-82.7402,6333,Karenia brevis,HABW160222-017,Anna Maria Island Rod & Reel Pier (Lower Tampa Bay),2016-02-22T00:00:00.000Z,0.5,2016-05-04T00:00:00.000Z
-85.71396760895486,30.224216339151265,17511,30.224222,-85.713972,0,Karenia brevis,HABW160223-002,"West Bay Point; SE of (North Bay)",2016-02-22T00:00:00.000Z,0.5,2016-02-23T00:00:00.000Z
-85.684217616600421,30.256883330916438,17512,30.256889,-85.684222,0,Karenia brevis,HABW160223-003,"Little Oyster Bar Point; NW of (North Bay)",2016-02-22T00:00:00.000Z,0.5,2016-02-23T00:00:00.000Z
-85.645801627005739,30.25866132987732,17513,30.258667,-85.645806,0,Karenia brevis,HABW160223-004,"Bailey Bridge; E of (North Bay)",2016-02-22T00:00:00.000Z,0.5,2016-02-23T00:00:00.000Z
-82.258296718271581,26.711695077488962,17514,26.7117,-82.2583,0,Karenia brevis,HABW160223-005,Boca Grande Pass,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.219596729893098,26.679795084024615,17515,26.6798,-82.2196,0,Karenia brevis,HABW160223-006,"Mondongo Island; W of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.220996732703824,26.60919510097855,17516,26.6092,-82.221,0,Karenia brevis,HABW160223-007,Captiva Pass,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.632016590717441,27.373164924513109,17517,27.37317,-82.63202,11000,Karenia brevis,HABW160223-008,Longboat Key Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.562436612900413,27.32681493332095,17518,27.32682,-82.56244,53000,Karenia brevis,HABW160223-009,Ringling Causeway,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.196296740991613,26.55349511401074,17519,26.5535,-82.1963,0,Karenia brevis,HABW160223-010,Redfish Pass (Pine Island Sound),2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.581706606723728,27.315604936267238,17520,27.31561,-82.58171,38000,Karenia brevis,HABW160223-011,North Lido Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.577176608460107,27.310994938009127,17521,27.311,-82.57718,15000,Karenia brevis,HABW160223-012,Lido Beach Casino,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.18149674695411,26.487995130860732,17522,26.488,-82.1815,333,Karenia brevis,HABW160223-013,"Buck Key; S of (Blind Pass)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.553096616889007,27.26517494754847,17523,27.26518,-82.5531,5000,Karenia brevis,HABW160223-014,Siesta Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.107296768665151,26.488695128599787,17524,26.4887,-82.1073,0,Karenia brevis,HABW160223-015,"York Island; W of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.51710662833041,27.218424958711214,17525,27.21843,-82.51711,4000,Karenia brevis,HABW160223-016,Turtle Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.471216644792065,27.123314981509168,17526,27.12332,-82.47122,10000,Karenia brevis,HABW160223-017,Nokomis Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.468826645537632,27.113814982942063,17527,27.11382,-82.46883,43000,Karenia brevis,HABW160223-018,North Jetty,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.46088664874371,27.100334986960547,17528,27.10034,-82.46089,2000,Karenia brevis,HABW160223-019,Venice Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.12569676120377,26.537995116930116,17529,26.538,-82.1257,0,Karenia brevis,HABW160223-020,"Regla Island; W of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.452856651538085,27.078264990834917,17530,27.07827,-82.45286,2000,Karenia brevis,HABW160223-021,Service Club Park,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.450896652453977,27.073494992455469,17531,27.0735,-82.4509,2000,Karenia brevis,HABW160223-022,Venice Fishing Pier,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.134696758354849,26.576695107255301,17532,26.5767,-82.1347,0,Karenia brevis,HABW160223-023,"Cork Island; W of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.447996652663278,27.066304994823842,17533,27.06631,-82.448,4000,Karenia brevis,HABW160223-024,Brohard Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.156096751141604,26.590195104928874,17534,26.5902,-82.1561,0,Karenia brevis,HABW160223-025,"Hemp Key; S of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.443596654994309,27.057024997142754,17535,27.05703,-82.4436,2000,Karenia brevis,HABW160223-026,Caspersen Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.184626743305301,26.599245103559856,17536,26.59925,-82.18463,0,Karenia brevis,HABW160223-027,"Captiva Rocks; SW of (Pine Island Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.413116664690548,27.010305007360778,17537,27.01031,-82.41312,0,Karenia brevis,HABW160223-028,Manasota Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.385646674680643,26.963235017623294,17538,26.96324,-82.38565,1000,Karenia brevis,HABW160223-029,Blind Pass Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.183696739949539,26.704995076587259,17539,26.705,-82.1837,0,Karenia brevis,HABW160223-030,"Little Bokeelia Island; N of (Charlotte Harbor)",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-81.728046893381389,25.911645264664013,17540,25.91165,-81.72805,0,Karenia brevis,HABW160223-031,South Marco Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-81.836196851795748,26.304805168470732,17541,26.30481,-81.8362,0,Karenia brevis,HABW160223-032,Barefoot Beach State Preserve,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-81.823766856921182,26.25374518118042,17542,26.25375,-81.82377,0,Karenia brevis,HABW160223-033,Vanderbilt Beach,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-81.816896860530164,26.207295192178606,17543,26.2073,-81.8169,0,Karenia brevis,HABW160223-034,Seagate,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-81.806296865941675,26.131625211062172,17544,26.13163,-81.8063,0,Karenia brevis,HABW160223-035,Naples Pier,2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.579846590130714,27.87902480015568,17545,27.87903,-82.57985,0,Karenia brevis,HABW160223-036,"Gandy Bridge; S of (Tampa Bay)",2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-82.887046524807985,27.112104993710272,17546,27.11211,-82.88705,9333,Karenia brevis,HABW160223-037,"Venice Jetty; 25 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-05-07T00:00:00.000Z
-82.887046524807985,27.112104993710272,17547,27.11211,-82.88705,0,Karenia brevis,HABW160223-038,"Venice Jetty; 25 mi W of",2016-02-22T00:00:00.000Z,27.2,2016-04-25T00:00:00.000Z
-82.832296514216225,27.977694782666653,17548,27.9777,-82.8323,0,Karenia brevis,HABW160223-041,Clearwater Beach Pier 60,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-87.141895202472057,30.32729436033987,17549,30.3273,-87.1419,0,Karenia brevis,HABW160223-044,Pensacola Beach Pier,2016-02-22T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.787806539776838,27.556604883316837,17550,27.55661,-82.78781,14000,Karenia brevis,HABW160223-052,"Egmont Key; 2.3 mi SW of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.787806539776838,27.556604883316837,17551,27.55661,-82.78781,10000,Karenia brevis,HABW160223-053,"Egmont Key; 2.3 mi SW of",2016-02-22T00:00:00.000Z,7.1,2016-04-26T00:00:00.000Z
-82.787806539776838,27.556604883316837,17552,27.55661,-82.78781,0,Karenia brevis,HABW160223-054,"Egmont Key; 2.3 mi SW of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.768386548860647,27.45039490865328,17553,27.4504,-82.76839,22000,Karenia brevis,HABW160223-055,"Coquina Beach; 4.6 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.768386548860647,27.45039490865328,17554,27.4504,-82.76839,1000,Karenia brevis,HABW160223-056,"Coquina Beach; 4.6 mi W of",2016-02-22T00:00:00.000Z,7.8,2016-04-26T00:00:00.000Z
-82.693186573183894,27.365564927680165,17555,27.36557,-82.69319,32000,Karenia brevis,HABW160223-057,"Longboat Key; 4.1 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.693186573183894,27.365564927680165,17556,27.36557,-82.69319,5000,Karenia brevis,HABW160223-058,"Longboat Key; 4.1 mi W of",2016-02-22T00:00:00.000Z,10.7,2016-04-26T00:00:00.000Z
-82.612926597717518,27.308964938600624,17557,27.30897,-82.61293,83000,Karenia brevis,HABW160223-059,"Lido Beach; 2.3 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.612926597717518,27.308964938600624,17558,27.30897,-82.61293,35000,Karenia brevis,HABW160223-060,"Lido Beach; 2.3 mi W of",2016-02-22T00:00:00.000Z,8.6,2016-04-26T00:00:00.000Z
-82.575726612607184,27.206464963549802,17559,27.20647,-82.57573,22000,Karenia brevis,HABW160223-061,"Turtle Beach; 4 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.575726612607184,27.206464963549802,17560,27.20647,-82.57573,57000,Karenia brevis,HABW160223-062,"Turtle Beach; 4 mi W of",2016-02-22T00:00:00.000Z,9.8,2016-04-26T00:00:00.000Z
-82.517016632410304,27.111834984268274,17561,27.11184,-82.51702,8000,Karenia brevis,HABW160223-063,"Venice Inlet; 3 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.517016632410304,27.111834984268274,17562,27.11184,-82.51702,93000,Karenia brevis,HABW160223-064,"Venice Inlet; 3 mi W of",2016-02-22T00:00:00.000Z,9.6,2016-04-26T00:00:00.000Z
-82.469816648269543,27.012825008249759,17563,27.01283,-82.46982,2000,Karenia brevis,HABW160223-065,"Manasota Beach; 3.4 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.469816648269543,27.012825008249759,17564,27.01283,-82.46982,42000,Karenia brevis,HABW160223-066,"Manasota Beach; 3.4 mi W of",2016-02-22T00:00:00.000Z,9.2,2016-04-26T00:00:00.000Z
-82.41210666815536,26.918125030474059,17565,26.91813,-82.41211,0,Karenia brevis,HABW160223-067,"Punta Gorda Beach; 3.3 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-26T00:00:00.000Z
-82.41210666815536,26.918125030474059,17566,26.91813,-82.41211,20000,Karenia brevis,HABW160223-068,"Punta Gorda Beach; 3.3 mi W of",2016-02-22T00:00:00.000Z,9.9,2016-04-27T00:00:00.000Z
-82.350096689033023,26.824905051531871,17567,26.82491,-82.3501,0,Karenia brevis,HABW160223-069,"Little Gasparilla Island; 3.8 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.350096689033023,26.824905051531871,17568,26.82491,-82.3501,4000,Karenia brevis,HABW160223-070,"Little Gasparilla Island; 3.8 mi W of",2016-02-22T00:00:00.000Z,9.5,2016-04-27T00:00:00.000Z
-82.289186709552496,26.701165080782115,17569,26.70117,-82.28919,0,Karenia brevis,HABW160223-071,"Boca Grande Pass; 2 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.289186709552496,26.701165080782115,17570,26.70117,-82.28919,0,Karenia brevis,HABW160223-072,"Boca Grande Pass; 2 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.289186709552496,26.701165080782115,17571,26.70117,-82.28919,0,Karenia brevis,HABW160223-073,"Boca Grande Pass; 2 mi W of",2016-02-22T00:00:00.000Z,5.3,2016-04-27T00:00:00.000Z
-82.291046711772466,26.6100251028729,17572,26.61003,-82.29105,0,Karenia brevis,HABW160223-074,"Captiva Pass; 4.2 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.291046711772466,26.6100251028729,17573,26.61003,-82.29105,0,Karenia brevis,HABW160223-075,"Captiva Pass; 4.2 mi W of",2016-02-22T00:00:00.000Z,9.6,2016-04-27T00:00:00.000Z
-82.274126719715554,26.503115128351507,17574,26.50312,-82.27413,0,Karenia brevis,HABW160223-076,"Captiva Island; 5.2 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.274126719715554,26.503115128351507,17575,26.50312,-82.27413,0,Karenia brevis,HABW160223-077,"Captiva Island; 5.2 mi W of",2016-02-22T00:00:00.000Z,9,2016-04-27T00:00:00.000Z
-82.118996769183624,26.338995166556181,17576,26.339,-82.119,0,Karenia brevis,HABW160223-080,"Tarpon Bay Road Beach; 6.2 mi SW of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.118996769183624,26.338995166556181,17577,26.339,-82.119,0,Karenia brevis,HABW160223-081,"Tarpon Bay Road Beach; 6.2 mi SW of",2016-02-22T00:00:00.000Z,9.4,2016-04-27T00:00:00.000Z
-82.002016803616044,26.314095169497129,17578,26.3141,-82.00202,0,Karenia brevis,HABW160223-082,"Barefoot Beach; 10 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.002016803616044,26.314095169497129,17579,26.3141,-82.00202,0,Karenia brevis,HABW160223-083,"Barefoot Beach; 10 mi W of",2016-02-22T00:00:00.000Z,9.7,2016-04-27T00:00:00.000Z
-81.978906808397156,26.387795151238716,17580,26.3878,-81.97891,0,Karenia brevis,HABW160223-084,"Sanibel Beach; 4.9 mi SE of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-81.978906808397156,26.387795151238716,17581,26.3878,-81.97891,0,Karenia brevis,HABW160223-085,"Sanibel Beach; 4.9 mi SE of",2016-02-22T00:00:00.000Z,7,2016-04-27T00:00:00.000Z
-82.929146505382832,27.358314935224943,17582,27.35832,-82.92915,4000,Karenia brevis,HABW160223-086,"Longboat Key; 19 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.929146505382832,27.358314935224943,17583,27.35832,-82.92915,0,Karenia brevis,HABW160223-087,"Longboat Key; 19 mi W of",2016-02-22T00:00:00.000Z,18,2016-04-27T00:00:00.000Z
-82.760106561291238,27.136394984982616,17584,27.1364,-82.76011,55000,Karenia brevis,HABW160223-088,"Casey Key; 18 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.760106561291238,27.136394984982616,17585,27.1364,-82.76011,10000,Karenia brevis,HABW160223-089,"Casey Key; 18 mi W of",2016-02-22T00:00:00.000Z,20.4,2016-04-27T00:00:00.000Z
-82.578456624196662,26.796655063812377,17586,26.79666,-82.57846,32000,Karenia brevis,HABW160223-090,"Gasparilla Pass; 18 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.578456624196662,26.796655063812377,17587,26.79666,-82.57846,28000,Karenia brevis,HABW160223-091,"Gasparilla Pass; 18 mi W of",2016-02-22T00:00:00.000Z,18.9,2016-04-27T00:00:00.000Z
-82.309026702389886,26.750395069014843,17588,26.7504,-82.30903,0,Karenia brevis,HABW160223-094,"Boca Grande; 2.8 mi W of",2016-02-22T00:00:00.000Z,0.5,2016-04-27T00:00:00.000Z
-82.567386611288597,27.298174940519573,17589,27.29818,-82.56739,10000,Karenia brevis,HABW160223-099,South Lido Park,2016-02-22T00:00:00.000Z,0.5,2016-04-25T00:00:00.000Z
-80.612977146696011,28.350334636257536,17590,28.35034,-80.61298,0,Karenia brevis,HABW160224-018,Diamond Bay (Banana River),2016-02-22T00:00:00.000Z,0.5,2016-04-01T00:00:00.000Z
-86.495695382589787,30.372211330695205,17591,30.372217,-86.4957,1667,Karenia brevis,HABW160224-021,"Destin Beach; S of",2016-02-22T00:00:00.000Z,0.1,2016-04-11T00:00:00.000Z
-86.599662352053329,30.400827327409953,17592,30.400833,-86.599667,0,Karenia brevis,HABW160224-022,"Brooks Bridge; E of",2016-02-22T00:00:00.000Z,0.5,2016-04-11T00:00:00.000Z
-82.691666534789974,28.574994635662559,17593,28.575,-82.69167,0,Karenia brevis,HABW160224-023,"Pine Island; 2.1 mi W of",2016-02-22T00:00:00.000Z,0.3,2016-04-11T00:00:00.000Z
-83.128663385506243,29.231327492009626,17594,29.231333,-83.128667,0,Karenia brevis,HABW160225-003,"Deer Island; 2.9 mi W of (Suwanee Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-15T00:00:00.000Z
-83.189829363283167,29.361494463151747,17595,29.3615,-83.189833,0,Karenia brevis,HABW160225-004,"Bumblebee Creek; N mouth of",2016-02-22T00:00:00.000Z,0.5,2016-04-15T00:00:00.000Z
-82.238010721777101,26.785623057910009,17596,26.785628,-82.238014,0,Karenia brevis,HABW160225-017,"Sandfly Key; E of (Gasparilla Sound)",2016-02-22T00:00:00.000Z,0.5,2016-04-15T00:00:00.000Z
-81.452896998410338,24.88869551674226,17597,24.8887,-81.4529,0,Karenia brevis,HABW160226-009,"Harbor Key; 4.2 mi NW of",2016-02-22T00:00:00.000Z,0.2,2016-03-15T00:00:00.000Z
-81.439197002218009,24.912795510256448,17598,24.9128,-81.4392,0,Karenia brevis,HABW160226-010,"Harbor Key; 5.8 mi N of",2016-02-22T00:00:00.000Z,0.2,2016-03-15T00:00:00.000Z
